,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Ada__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,240.25457820892333,11.475683345707237,5.042385578155518,0.8190787350248752,900,{'Ada__n_estimators': 900},0.5930232558139535,0.5746859004187994,0.5812005583992554,0.570497906002792,0.5881805490926012,0.5815176339454803,0.008306398697997546,5
1,270.1566997051239,9.563111509602463,5.664026165008545,0.9356323384630533,1000,{'Ada__n_estimators': 1000},0.5925581395348837,0.5774778966961377,0.5872498836668217,0.5667752442996743,0.596556537924616,0.5841235404244267,0.010776120545526126,3
2,285.1839636802673,6.515721563013117,5.388707017898559,0.9649572180307336,1100,{'Ada__n_estimators': 1100},0.5934883720930233,0.5723592368543509,0.5839925546765937,0.5751512331316891,0.5974872033503955,0.5844957200212105,0.009843914512317732,2
3,300.01005802154543,5.378389996579319,4.79755277633667,1.3310066046003382,1200,{'Ada__n_estimators': 1200},0.5925581395348837,0.5732899022801303,0.5812005583992554,0.5756165658445789,0.5974872033503955,0.5840304738818487,0.009465376885359639,4
4,290.60839200019836,36.132145001752576,3.0454005718231203,0.6416592352720207,1300,{'Ada__n_estimators': 1300},0.5930232558139535,0.5718939041414611,0.5877152163797115,0.5774778966961377,0.6012098650535133,0.5862640276169554,0.010534398099397603,1
