,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Ada__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,356.983194732666,16.971689859458984,7.884323501586914,1.6166832817746664,1300,{'Ada__n_estimators': 1300},0.5930232558139535,0.5718939041414611,0.5877152163797115,0.5774778966961377,0.6012098650535133,0.5862640276169554,0.010534398099397603,5
1,395.71978187561035,22.025388832311382,6.9956940650939945,0.958944825935475,1400,{'Ada__n_estimators': 1400},0.5906976744186047,0.5723592368543509,0.5872498836668217,0.5821312238250349,0.596556537924616,0.5857989113378856,0.008196420098008396,6
2,404.6002738952637,19.569690394847694,7.3252942085266115,1.1177800537284641,1500,{'Ada__n_estimators': 1500},0.5906976744186047,0.5742205677059097,0.5877152163797115,0.5821312238250349,0.5993485342019544,0.586822643306243,0.008408712407136943,4
3,433.49503655433654,22.643294928956667,7.267551708221435,1.3738413463233676,1600,{'Ada__n_estimators': 1600},0.5916279069767442,0.5737552349930201,0.5886458818054909,0.5863192182410424,0.598417868776175,0.5877532221584945,0.008093759609553636,3
4,442.5721965312958,44.67474080243106,6.268509340286255,1.2026595763452619,1700,{'Ada__n_estimators': 1700},0.5944186046511628,0.5812005583992554,0.5914378780828292,0.5858538855281527,0.5993485342019544,0.5904518921726709,0.006365313145312491,2
5,353.0179998397827,11.629811894144513,3.959387493133545,0.8414855634724285,1800,{'Ada__n_estimators': 1800},0.5962790697674418,0.5835272219637041,0.5928338762214984,0.5867845509539321,0.601675197766403,0.5922199833345959,0.0065017251943371695,1
