,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RF__max_depth,param_RF__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19,5.65280122756958,0.32275751779748324,1.2255977153778077,0.22860093650581434,4,100,"{'RF__max_depth': 4, 'RF__n_estimators': 100}",0.4925581395348837,0.49371800837598884,0.5137273150302466,0.4890646812470917,0.4899953466728711,0.4958126981722164,0.00911362370657228,46
20,4.834198522567749,0.23769280916276303,1.1127990245819093,0.21280433120420802,5,10,"{'RF__max_depth': 5, 'RF__n_estimators': 10}",0.42186046511627906,0.4313634248487669,0.44113541181945093,0.4322940902745463,0.44299674267100975,0.43393002694601057,0.007603432949565342,79
21,4.988198566436767,0.2642993129239888,1.1154000759124756,0.2197161507931102,5,20,"{'RF__max_depth': 5, 'RF__n_estimators': 20}",0.4772093023255814,0.4634713820381573,0.4904606793857608,0.4890646812470917,0.45742205677059095,0.4755256203534365,0.013283377724992376,62
22,5.140998840332031,0.24395116078545992,1.1623997211456298,0.23846185778970796,5,30,"{'RF__max_depth': 5, 'RF__n_estimators': 30}",0.4711627906976744,0.49139134481154023,0.47696603071195903,0.46067938576081896,0.4778966961377385,0.47561924962394625,0.009988184288839118,60
23,5.29179801940918,0.23669881225330372,1.1870003700256349,0.25825991571297124,5,40,"{'RF__max_depth': 5, 'RF__n_estimators': 40}",0.4865116279069767,0.47091670544439274,0.4778966961377385,0.4830153559795254,0.4783620288506282,0.4793404828638523,0.005271279389767125,55
24,5.960798740386963,0.8098708115767832,1.178206443786621,0.20960320682668693,5,50,"{'RF__max_depth': 5, 'RF__n_estimators': 50}",0.4874418604651163,0.5039553280595626,0.4867380176826431,0.47743136342484876,0.48348068869241506,0.4878094516649171,0.008813799668820042,50
25,6.065201759338379,0.31824721852615445,1.1517985820770265,0.18903613070140216,5,60,"{'RF__max_depth': 5, 'RF__n_estimators': 60}",0.49023255813953487,0.4974406700791066,0.4760353652861796,0.4727780362959516,0.4904606793857608,0.4853894618373067,0.009390970405411592,52
26,5.909000301361084,0.45340528924412166,1.2270062446594239,0.26040279956050866,5,70,"{'RF__max_depth': 5, 'RF__n_estimators': 70}",0.48186046511627906,0.4806886924150768,0.5244299674267101,0.498371335504886,0.504885993485342,0.4980472907896588,0.01616324688287011,44
27,5.920999336242676,0.3264667735346134,1.3585966587066651,0.20112761256641598,5,80,"{'RF__max_depth': 5, 'RF__n_estimators': 80}",0.5083720930232558,0.4899953466728711,0.5090739879013495,0.5034899953466728,0.4872033503955328,0.4996269546679364,0.009249440855969116,42
28,6.140398263931274,0.25252769505997213,1.4388009071350099,0.2639276158153943,5,90,"{'RF__max_depth': 5, 'RF__n_estimators': 90}",0.4795348837209302,0.5104699860400186,0.5072126570497906,0.5039553280595626,0.5011633317822243,0.5004672373305052,0.010921267517931535,39
29,6.217599391937256,0.46623652553517503,1.2410007476806642,0.24097883364083528,5,100,"{'RF__max_depth': 5, 'RF__n_estimators': 100}",0.493953488372093,0.4881340158213122,0.5174499767333643,0.4867380176826431,0.5104699860400186,0.49934909692988627,0.01237130534762516,43
30,5.0370007991790775,0.24313947128846353,1.0997994899749757,0.19108617604557515,6,10,"{'RF__max_depth': 6, 'RF__n_estimators': 10}",0.44372093023255815,0.4383434155421126,0.4527687296416938,0.4718473708701722,0.4406700791065612,0.44947010507861956,0.012214087251000046,75
31,5.242600774765014,0.296654603959072,1.1359992504119873,0.21443426066593607,6,20,"{'RF__max_depth': 6, 'RF__n_estimators': 20}",0.47069767441860466,0.5002326663564448,0.4811540251279665,0.4532340623545835,0.47324336900884134,0.47571235945328816,0.0152798821736913,59
32,5.4204014301300045,0.35758069954151667,1.1341994762420655,0.23973950018213563,6,30,"{'RF__max_depth': 6, 'RF__n_estimators': 30}",0.48604651162790696,0.4685900418799442,0.48766868310842254,0.4923220102373197,0.4806886924150768,0.48306318785373403,0.00813568414062547,54
33,5.701600646972656,0.19081975820260605,1.1327980041503907,0.19456090180286315,6,40,"{'RF__max_depth': 6, 'RF__n_estimators': 40}",0.4772093023255814,0.4904606793857608,0.5118659841786878,0.495114006514658,0.47510469986040016,0.48995093445301763,0.013341262521505907,49
34,5.918199825286865,0.4523704742192365,1.165799903869629,0.2240802233587212,6,50,"{'RF__max_depth': 6, 'RF__n_estimators': 50}",0.5004651162790698,0.5076779897626803,0.5020939972080037,0.5086086551884598,0.49092601209865055,0.5019543541073728,0.006338791445671847,36
35,6.230799961090088,0.20802196743517573,1.1374003887176514,0.22010515911326825,6,60,"{'RF__max_depth': 6, 'RF__n_estimators': 60}",0.5186046511627908,0.4974406700791066,0.5044206607724523,0.495114006514658,0.49371800837598884,0.5018595993809993,0.009146269819025638,37
36,6.4837995052337645,0.3879271442278661,1.2090002059936524,0.2346598645022357,6,70,"{'RF__max_depth': 6, 'RF__n_estimators': 70}",0.5074418604651163,0.5141926477431363,0.5276872964169381,0.49092601209865055,0.50814332247557,0.5096782278398824,0.011863468352838538,33
37,6.6832012176513675,0.23129114167284306,1.2235982418060303,0.19256632403317067,6,80,"{'RF__max_depth': 6, 'RF__n_estimators': 80}",0.4944186046511628,0.5095393206142392,0.5151233131689158,0.5137273150302466,0.532805956258725,0.5131229019446579,0.012283992671520574,29
